referrer,views_total,views_unique
Google,63,31
neurostars.org,7,6
github.com,5,3
chatgpt.com,3,3
onlinelibrary.wiley.com,2,2
sciencedirect.com,2,2
centilebrain.org,2,1
search.brave.com,2,1
statics.teams.cdn.office.net,2,1
Bing,1,1
