referrer,views_total,views_unique
Google,81,37
github.com,31,7
chatgpt.com,17,4
nature.com,10,4
sciencedirect.com,8,8
Bing,6,1
neurostars.org,5,4
search.brave.com,5,1
cn.bing.com,2,2
link.zhihu.com,1,1
