referrer,views_total,views_unique
Google,60,38
github.com,16,5
nature.com,9,4
sciencedirect.com,9,2
search.brave.com,8,1
Bing,5,3
chatgpt.com,4,4
cn.bing.com,1,1
comscan.readthedocs.io,1,1
neurostars.org,1,1
