referrer,views_total,views_unique
Google,81,36
github.com,21,8
pypi.org,19,2
sciencedirect.com,14,3
cn.bing.com,13,4
pdf.sciencedirectassets.com,8,1
chatgpt.com,3,1
nature.com,2,2
career.programmers.co.kr,2,1
DuckDuckGo,1,1
