referrer,views_total,views_unique
Google,119,46
github.com,24,5
sciencedirect.com,10,4
Bing,7,4
neurostars.org,3,3
statics.teams.cdn.office.net,3,2
nature.com,3,1
chatgpt.com,2,2
cn.bing.com,1,1
mail.google.com,1,1
