referrer,views_total,views_unique
Google,50,40
cn.bing.com,23,1
DuckDuckGo,10,4
neurostars.org,7,3
chatgpt.com,6,3
sciencedirect.com,5,4
github.com,5,3
mynotebook.labarchives.com,1,1
ecosia.org,1,1
qwant.com,1,1
