referrer,views_total,views_unique
Google,64,20
github.com,7,5
sciencedirect.com,5,4
chatgpt.com,4,3
Bing,3,1
ecosia.org,2,1
arc.net,1,1
neurostars.org,1,1
overleaf.com,1,1
search.brave.com,1,1
