referrer,views_total,views_unique
Google,36,24
sciencedirect.com,9,2
github.com,7,6
chatgpt.com,4,4
Bing,2,2
perplexity.ai,2,1
DuckDuckGo,1,1
qwant.com,1,1
xljsci.com,1,1
