referrer,views_total,views_unique
Google,58,28
Bing,25,4
sciencedirect.com,10,5
neurostars.org,7,7
chatgpt.com,7,4
github.com,4,4
link.zhihu.com,3,1
onlinelibrary.wiley.com,1,1
pypi.org,1,1
search.brave.com,1,1
