referrer,views_total,views_unique
Google,62,33
github.com,24,11
chatgpt.com,6,3
sciencedirect.com,3,3
pypi.org,3,1
nature.com,2,2
copilot.microsoft.com,1,1
onlinelibrary.wiley.com,1,1
