referrer,views_total,views_unique
Google,72,36
Bing,24,3
sciencedirect.com,13,6
chatgpt.com,9,4
neurostars.org,7,7
github.com,7,3
pypi.org,6,4
link.zhihu.com,3,1
link.springer.com,1,1
