referrer,views_total,views_unique
Google,85,37
sciencedirect.com,13,5
neurostars.org,11,8
github.com,10,8
academic.oup.com,5,1
statics.teams.cdn.office.net,5,1
Bing,4,4
Yahoo,4,2
centilebrain.org,3,2
DuckDuckGo,1,1
