referrer,views_total,views_unique
Google,68,34
chatgpt.com,13,5
github.com,10,5
sciencedirect.com,6,6
Bing,6,3
statics.teams.cdn.office.net,5,3
pypi.org,3,1
ecosia.org,2,1
claude.ai,1,1
frontiersin.org,1,1
