referrer,views_total,views_unique
Google,67,36
github.com,34,10
sciencedirect.com,9,3
chatgpt.com,7,2
Bing,2,1
centilebrain.org,1,1
link.springer.com,1,1
statics.teams.cdn.office.net,1,1
