referrer,views_total,views_unique
Google,107,38
Bing,16,7
neurostars.org,12,3
chatgpt.com,8,7
sciencedirect.com,8,5
github.com,3,2
statics.teams.cdn.office.net,2,2
medium.com,1,1
pypi.org,1,1
link.springer.com,1,1
