referrer,views_total,views_unique
Google,76,36
github.com,17,6
academic.oup.com,10,1
Bing,6,4
sciencedirect.com,6,4
chatgpt.com,3,3
neurostars.org,3,3
centilebrain.org,3,2
DuckDuckGo,1,1
direct.mit.edu,1,1
