referrer,views_total,views_unique
Google,28,21
github.com,12,6
sciencedirect.com,6,4
DuckDuckGo,3,3
chatgpt.com,3,2
Bing,2,2
Yahoo,2,1
neurostars.org,2,1
statics.teams.cdn.office.net,1,1
