referrer,views_total,views_unique
Google,190,45
github.com,32,6
sciencedirect.com,12,5
Bing,7,6
neurostars.org,7,3
statics.teams.cdn.office.net,6,5
colab.research.google.com,5,1
chatgpt.com,3,2
pypi.org,3,1
