referrer,views_total,views_unique
Google,115,30
github.com,12,9
Bing,11,4
nature.com,9,4
chatgpt.com,4,3
DuckDuckGo,2,2
neurostars.org,1,1
link.zhihu.com,1,1
sciencedirect.com,1,1
pypi.org,1,1
