referrer,views_total,views_unique
Google,67,36
github.com,22,9
chatgpt.com,6,3
sciencedirect.com,4,4
pypi.org,3,1
nature.com,2,2
copilot.microsoft.com,1,1
link.springer.com,1,1
onlinelibrary.wiley.com,1,1
