referrer,views_total,views_unique
Google,86,33
github.com,42,7
chatgpt.com,19,5
sciencedirect.com,10,10
Bing,7,2
pdf.sciencedirectassets.com,6,1
neurostars.org,5,4
DuckDuckGo,3,1
pmc.ncbi.nlm.nih.gov,3,1
nature.com,2,1
