referrer,views_total,views_unique
Google,87,48
github.com,21,5
Bing,11,4
sciencedirect.com,10,6
DuckDuckGo,9,4
cn.bing.com,7,2
chatgpt.com,5,2
search.brave.com,3,2
perplexity.ai,3,1
neurostars.org,1,1
