referrer,views_total,views_unique
Google,93,34
github.com,42,7
chatgpt.com,18,5
sciencedirect.com,9,9
Bing,7,2
pdf.sciencedirectassets.com,6,1
neurostars.org,5,4
nature.com,4,2
DuckDuckGo,3,1
pmc.ncbi.nlm.nih.gov,3,1
