time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-11 00:00:00+00:00,3.0,3.0,3,3
2025-05-12 00:00:00+00:00,4.0,3.0,22,13
2025-05-13 00:00:00+00:00,5.0,3.0,22,15
2025-05-14 00:00:00+00:00,5.0,3.0,15,12
2025-05-15 00:00:00+00:00,5.0,4.0,20,14
2025-05-16 00:00:00+00:00,2.0,2.0,10,5
2025-05-17 00:00:00+00:00,7.0,5.0,8,5
2025-05-18 00:00:00+00:00,6.0,4.0,4,4
2025-05-19 00:00:00+00:00,12.0,6.0,55,18
2025-05-20 00:00:00+00:00,11.0,4.0,29,15
2025-05-21 00:00:00+00:00,6.0,3.0,21,11
2025-05-22 00:00:00+00:00,14.0,5.0,52,17
2025-05-23 00:00:00+00:00,21.0,5.0,32,18
2025-05-24 00:00:00+00:00,,,9,6
