referrer,views_total,views_unique
Google,90,26
sciencedirect.com,5,4
github.com,5,3
Bing,5,1
chatgpt.com,3,2
neurostars.org,2,2
ecosia.org,2,1
arc.net,1,1
frontiersin.org,1,1
nature.com,1,1
