referrer,views_total,views_unique
Google,80,35
github.com,20,8
pypi.org,19,2
sciencedirect.com,14,3
cn.bing.com,13,4
pdf.sciencedirectassets.com,8,1
neurostars.org,3,1
chatgpt.com,3,1
nature.com,2,2
career.programmers.co.kr,2,1
