referrer,views_total,views_unique
Google,60,22
github.com,8,5
pypi.org,7,4
sciencedirect.com,7,2
neurostars.org,5,3
Bing,3,3
link.zhihu.com,1,1
statics.teams.cdn.office.net,1,1
webmail.cibr.ac.cn,1,1
