referrer,views_total,views_unique
Google,109,37
github.com,18,10
Baidu,5,1
Bing,3,3
chatgpt.com,3,2
sciencedirect.com,2,2
static-content.springer.com,2,2
nature.com,1,1
neurostars.org,1,1
overleaf.dei.unipd.it,1,1
