referrer,views_total,views_unique
Google,146,38
github.com,40,9
Bing,30,7
sciencedirect.com,6,5
neurostars.org,6,3
chatgpt.com,5,4
statics.teams.cdn.office.net,3,2
nature.com,2,1
cn.bing.com,1,1
pypi.org,1,1
