referrer,views_total,views_unique
Google,113,35
github.com,24,11
Bing,12,4
nature.com,8,4
chatgpt.com,2,2
DuckDuckGo,2,2
neurostars.org,1,1
link.zhihu.com,1,1
sciencedirect.com,1,1
pypi.org,1,1
