referrer,views_total,views_unique
Google,78,45
github.com,43,13
pypi.org,12,2
chatgpt.com,7,2
sciencedirect.com,5,3
nature.com,2,2
neurostars.org,2,2
Bing,2,1
overleaf.com,2,1
search.brave.com,1,1
