referrer,views_total,views_unique
Google,69,41
github.com,31,5
sciencedirect.com,10,3
Bing,10,3
nature.com,9,4
chatgpt.com,7,5
search.brave.com,7,1
cn.bing.com,2,2
neurostars.org,2,2
link.zhihu.com,1,1
