referrer,views_total,views_unique
Google,119,41
github.com,24,12
Bing,11,4
sciencedirect.com,5,3
DuckDuckGo,2,2
nature.com,2,2
neurostars.org,1,1
link.zhihu.com,1,1
pypi.org,1,1
