referrer,views_total,views_unique
Google,79,18
github.com,14,4
ecosia.org,12,1
sciencedirect.com,11,2
Bing,4,2
chatgpt.com,3,1
neurostars.org,2,2
frontiersin.org,1,1
nature.com,1,1
overleaf.com,1,1
