referrer,views_total,views_unique
Google,81,37
github.com,30,6
chatgpt.com,17,4
sciencedirect.com,9,9
Bing,7,2
pdf.sciencedirectassets.com,6,1
neurostars.org,5,4
nature.com,4,2
DuckDuckGo,3,1
co.search.yahoo.com,1,1
