referrer,views_total,views_unique
Google,79,23
sciencedirect.com,24,1
github.com,18,7
ecosia.org,12,1
chatgpt.com,5,2
Bing,2,2
neurostars.org,2,2
nature.com,1,1
statics.teams.cdn.office.net,1,1
