referrer,views_total,views_unique
Google,67,32
neurostars.org,9,6
github.com,7,5
sciencedirect.com,6,4
chatgpt.com,2,2
onlinelibrary.wiley.com,2,2
centilebrain.org,2,1
search.brave.com,2,1
statics.teams.cdn.office.net,2,1
Bing,1,1
