referrer,views_total,views_unique
Google,87,41
sciencedirect.com,29,5
github.com,15,5
neurostars.org,8,4
centilebrain.org,8,2
nature.com,3,3
Bing,2,2
search.brave.com,1,1
chatgpt.com,1,1
cn.bing.com,1,1
