referrer,views_total,views_unique
Google,77,43
github.com,42,12
sciencedirect.com,11,3
chatgpt.com,7,2
pypi.org,4,1
nature.com,2,2
Bing,2,1
centilebrain.org,1,1
neurostars.org,1,1
statics.teams.cdn.office.net,1,1
