referrer,views_total,views_unique
Google,91,46
github.com,32,11
pypi.org,12,2
chatgpt.com,9,3
sciencedirect.com,5,3
Baidu,5,1
nature.com,3,3
neurostars.org,3,3
overleaf.com,2,1
search.brave.com,2,1
