referrer,views_total,views_unique
Google,64,20
Bing,9,5
github.com,4,2
sciencedirect.com,3,2
neurostars.org,1,1
chatgpt.com,1,1
statics.teams.cdn.office.net,1,1
link.springer.com,1,1
suche.t-online.de,1,1
pypi.org,1,1
