referrer,views_total,views_unique
Google,101,31
github.com,16,10
Baidu,5,1
chatgpt.com,4,3
Bing,3,3
sciencedirect.com,2,2
static-content.springer.com,2,2
ecosia.org,2,1
statics.teams.cdn.office.net,2,1
frontiersin.org,1,1
