referrer,views_total,views_unique
Google,121,40
Bing,34,6
sciencedirect.com,12,5
github.com,12,5
chatgpt.com,3,3
nature.com,3,3
search.brave.com,3,1
neurostars.org,2,2
teams.microsoft.com,1,1
