referrer,views_total,views_unique
Google,135,36
chatgpt.com,20,9
github.com,20,5
pdf.sciencedirectassets.com,6,1
sciencedirect.com,3,3
pmc.ncbi.nlm.nih.gov,3,1
nature.com,3,1
DuckDuckGo,3,1
Bing,2,2
co.search.yahoo.com,1,1
