referrer,views_total,views_unique
Google,136,53
github.com,33,13
Bing,19,6
DuckDuckGo,7,5
sciencedirect.com,7,4
perplexity.ai,3,1
nature.com,2,2
cn.bing.com,2,1
biorxiv.org,1,1
pypi.org,1,1
