referrer,views_total,views_unique
Google,115,45
github.com,24,5
sciencedirect.com,14,7
Bing,8,4
nature.com,4,1
neurostars.org,3,3
statics.teams.cdn.office.net,2,2
chatgpt.com,2,2
cn.bing.com,1,1
mail.google.com,1,1
