referrer,views_total,views_unique
Google,63,30
Bing,25,4
neurostars.org,9,8
sciencedirect.com,8,5
chatgpt.com,7,4
github.com,4,4
onlinelibrary.wiley.com,2,2
link.zhihu.com,2,1
pypi.org,1,1
search.brave.com,1,1
