referrer,views_total,views_unique
Google,66,35
github.com,16,7
chatgpt.com,6,3
sciencedirect.com,5,5
pypi.org,3,1
nature.com,2,2
copilot.microsoft.com,1,1
link.springer.com,1,1
onlinelibrary.wiley.com,1,1
