referrer,views_total,views_unique
Google,76,34
github.com,20,5
sciencedirect.com,11,7
Bing,5,3
nature.com,5,3
ecosia.org,4,2
neurostars.org,3,3
DuckDuckGo,3,1
statics.teams.cdn.office.net,2,2
chatgpt.com,2,2
