referrer,views_total,views_unique
Google,38,29
sciencedirect.com,15,6
github.com,13,6
chatgpt.com,4,4
DuckDuckGo,3,3
Bing,2,2
Yahoo,2,1
neurostars.org,2,1
perplexity.ai,2,1
qwant.com,1,1
