referrer,views_total,views_unique
Google,87,39
neurostars.org,26,4
Bing,7,3
chatgpt.com,6,3
github.com,5,3
sciencedirect.com,5,3
statics.teams.cdn.office.net,2,1
overleaf.com,1,1
