referrer,views_total,views_unique
Google,73,30
github.com,17,5
chatgpt.com,16,4
sciencedirect.com,11,7
DuckDuckGo,11,1
neurostars.org,4,2
search.brave.com,3,1
pdf.sciencedirectassets.com,1,1
nature.com,1,1
perplexity.ai,1,1
