referrer,views_total,views_unique
Google,114,44
github.com,20,4
sciencedirect.com,15,8
Bing,8,4
nature.com,4,1
chatgpt.com,3,3
neurostars.org,3,3
statics.teams.cdn.office.net,2,2
cn.bing.com,1,1
mail.google.com,1,1
