referrer,views_total,views_unique
Google,80,48
github.com,13,7
Bing,8,5
neurostars.org,7,3
cn.bing.com,6,2
DuckDuckGo,6,2
sciencedirect.com,4,2
chatgpt.com,3,2
nature.com,3,2
link.zhihu.com,1,1
