referrer,views_total,views_unique
Google,41,31
cn.bing.com,14,1
github.com,7,5
DuckDuckGo,6,2
Bing,5,4
neurostars.org,4,3
chatgpt.com,4,2
nature.com,3,2
link.zhihu.com,1,1
mail.google.com,1,1
