referrer,views_total,views_unique
Google,87,26
sciencedirect.com,6,5
github.com,6,4
Bing,6,1
chatgpt.com,3,2
neurostars.org,2,2
ecosia.org,2,1
arc.net,1,1
frontiersin.org,1,1
nature.com,1,1
