referrer,views_total,views_unique
Google,102,39
github.com,25,5
sciencedirect.com,12,7
Bing,6,4
nature.com,6,3
neurostars.org,4,4
ecosia.org,4,2
chatgpt.com,3,3
DuckDuckGo,3,1
statics.teams.cdn.office.net,2,2
