referrer,views_total,views_unique
Google,116,40
Bing,29,6
github.com,13,6
sciencedirect.com,12,4
chatgpt.com,5,5
nature.com,3,3
search.brave.com,3,1
neurostars.org,2,2
teams.microsoft.com,1,1
