referrer,views_total,views_unique
Google,70,22
github.com,8,6
Bing,6,1
sciencedirect.com,5,4
neurostars.org,3,3
chatgpt.com,2,2
ecosia.org,2,1
arc.net,1,1
frontiersin.org,1,1
nature.com,1,1
