referrer,views_total,views_unique
Google,107,43
github.com,17,5
sciencedirect.com,15,6
neurostars.org,7,3
nature.com,2,2
statics.teams.cdn.office.net,2,2
Bing,2,2
onlinelibrary.wiley.com,1,1
cn.bing.com,1,1
ch.search.yahoo.com,1,1
