referrer,views_total,views_unique
Google,69,37
github.com,17,8
chatgpt.com,6,3
sciencedirect.com,4,4
pypi.org,3,1
centilebrain.org,1,1
copilot.microsoft.com,1,1
link.springer.com,1,1
nature.com,1,1
onlinelibrary.wiley.com,1,1
