referrer,views_total,views_unique
Google,43,15
sciencedirect.com,32,4
github.com,13,5
neurostars.org,11,2
direct.mit.edu,4,1
chatgpt.com,3,3
nature.com,3,2
mail.cbs.mpg.de,2,1
Bing,1,1
DuckDuckGo,1,1
