referrer,views_total,views_unique
Google,100,40
github.com,14,7
Bing,13,4
sciencedirect.com,11,7
neurostars.org,4,1
chatgpt.com,3,2
cn.bing.com,2,2
nature.com,1,1
DuckDuckGo,1,1
catalyzex.com,1,1
