referrer,views_total,views_unique
Google,95,48
github.com,24,6
Bing,15,5
sciencedirect.com,9,6
DuckDuckGo,9,4
cn.bing.com,7,2
chatgpt.com,5,2
perplexity.ai,3,1
biorxiv.org,1,1
neurostars.org,1,1
